piece	acte	scene	replique	id	nom	texte	didascalie
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	303	HORACE	HORACE	<l id="893" part="f">Sans doute,</l><l id="894">Et j'ai compris d'abord que mon homme était là,</l><l id="895">Qui, sans se faire voir, conduisait tout cela.</l><l id="896">Mais ce qui m'a surpris, et qui va vous surprendre,</l><l id="897">C'est un autre incident que vous allez entendre ;</l><l id="898">Un trait hardi qu'a fait cette jeune beauté,</l><l id="899">Et qu'on n'attendrait point de sa simplicité.</l><l id="900">Il le faut avouer, l'amour est un grand maître :</l><l id="901">Ce qu'on ne fut jamais il nous enseigne à l'être ;</l><l id="902">Et souvent de nos moeurs l'absolu changement</l><l id="903">Devient, par ses leçons, l'ouvrage d'un moment ;</l><l id="904">De la nature, en nous, il force les obstacles,</l><l id="905">Et ses effets soudains ont de l'air des miracles ;</l><l id="906">D'un avare à l'instant il fait un libéral,</l><l id="907">Un vaillant d'un poltron, un civil d'un brutal ;</l><l id="908">Il rend agile à tout l'âme la plus pesante,</l><l id="909">Et donne de l'esprit à la plus innocente.</l><l id="910">Oui, ce dernier miracle éclate dans Agnès ;</l><l id="911">Car, tranchant avec moi par ces termes exprès :</l><l id="912">« Retirez-vous : mon âme aux visites renonce ;</l><l id="913">Je sais tous vos discours, et voilà ma réponse, »</l><l id="914">Cette pierre ou ce grès dont vous vous étonniez</l><l id="915">Avec un mot de lettre est tombée à mes pieds ;</l><l id="916">Et j'admire de voir cette lettre ajustée</l><l id="917">Avec le sens des mots et la pierre jetée.</l><l id="918">D'une telle action n'êtes-vous pas surpris ?</l><l id="919">L'amour sait-il pas l'art d'aiguiser les esprits ?</l><l id="920">Et peut-on me nier que ses flammes puissantes</l><l id="921">Ne fassent dans un coeur des choses étonnantes ?</l><l id="922">Que dites-vous du tour et de ce mot d'écrit ?</l><l id="923">Euh ! N'admirez-vous point cette adresse d'esprit ?</l><l id="924">Trouvez-vous pas plaisant de voir quel personnage</l><l id="925">A joué mon jaloux dans tout ce badinage ?</l><l id="926" part="i">Dites.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	304	ARNOLPHE	ARNOLPHE	<l id="926" part="m">Oui, fort plaisant.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	305	HORACE	HORACE	<didascalie>Arnolphe rit d'un air forcé.</didascalie><l id="927">Cet homme, gendarme d'abord contre mon feu,</l><l id="928">Qui chez lui se retranche, et de grès fait parade,</l><l id="929">Comme si j'y voulais entrer par escalade ;</l><l id="930">Qui, pour me repousser, dans son bizarre effroi,</l><l id="931">Anime du dedans tous ses gens contre moi,</l><l id="932">Et qu'abuse à ses yeux, par sa machine même,</l><l id="933">Celle qu'il veut tenir dans l'ignorance extrême !</l><l id="934">Pour moi, je vous l'avoue, encor que son retour</l><l id="935">En un grand embarras jette ici mon amour,</l><l id="936">Je tiens cela plaisant autant qu'on saurait dire,</l><l id="937">Je ne puis y songer sans de bon coeur en rire :</l><l id="938">Et vous n'en riez pas assez, à mon avis.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	306	ARNOLPHE	ARNOLPHE	<l id="939">Pardonnez-moi, j'en ris tout autant que je puis.</l>	, avec un ris forcé
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	307	HORACE	HORACE	<l id="940">Mais il faut qu'en ami je vous montre la lettre.</l><l id="941">Tout ce que son coeur sent, sa main a su l'y mettre,</l><l id="942">Mais en termes touchants et tous pleins de bonté,</l><l id="943">De tendresse innocente et d'ingénuité,</l><l id="944">De la manière enfin que la pure nature</l><l id="945">Exprime de l'amour la première blessure.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	308	ARNOLPHE	ARNOLPHE	<l id="946">Voilà, friponne, à quoi l'écriture te sert ;</l><l id="947">Et contre mon dessein l'art t'en fut découvert.</l>	, bas, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	309	HORACE	HORACE lit	« Je veux vous écrire, et je suis bien en peine par où je m'y prendrai.J'ai des pensées que je désirerais que vous sussiez ; mais je ne sais comment faire pour vous les dire, et je me défie de mes paroles. Comme je commence à connaître qu'on m'a toujours tenue dans l'ignorance, j'ai peur de mettre quelque chose qui ne soit pas bien, et d'en dire plus que je ne devrais. En vérité, je ne sais ce que vous m'avez fait ; mais je sens que je suis fâchée à mourir de ce qu'on me fait faire contre vous, que j'aurai toutes les peines du monde à me passer de vous, et que je serais bien aise d'être à vous. Peut-être qu'il y a du mal à dire cela ; mais enfin je ne puis m'empêcher de le dire, et je voudrais que cela se pût faire sans qu'il y en eût. On me dit fort que tous les jeunes hommes sont des trompeurs, qu'il ne les faut point écouter, et que tout ce que vous me dites n'est que pour m'abuser ; mais je vous assure que je n'ai pu encore me figurer cela de vous, et je suis si touchée de vos paroles, que je ne saurais croire qu'elles soient menteuses. Dites-moi franchement ce qui en est ; car enfin, comme je suis sans malice, vous auriez le plus grand tort du monde, si vous me trompiez ; et je pense que j'en mourrais de déplaisir. »	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	310	ARNOLPHE	ARNOLPHE	<l id="948" part="i">Hon ! Chienne !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	311	HORACE	HORACE	<l id="948" part="m">Qu'avez-vous ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	312	ARNOLPHE	ARNOLPHE	<l id="948" part="f">Moi ? Rien. C'est que je tousse.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	313	HORACE	HORACE	<l id="949">Avez-vous jamais vu d'expression plus douce ?</l><l id="950">Malgré les soins maudits d'un injuste pouvoir,</l><l id="951">Un plus beau naturel peut-il se faire voir ?</l><l id="952">Et n'est-ce pas sans doute un crime punissable</l><l id="953">De gâter méchamment ce fonds d'âme admirable,</l><l id="954">D'avoir dans l'ignorance et la stupidité</l><l id="955">Voulu de cet esprit étouffer la clarté ?</l><l id="956">L'amour a commencé d'en déchirer le voile ;</l><l id="957">Et si par la faveur de quelque bonne étoile,</l><l id="958">Je puis, comme j'espère, à ce franc animal,</l><l id="959">Ce traître, ce bourreau, ce faquin, ce brutal,...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	314	ARNOLPHE	ARNOLPHE	<l id="960" part="i">Adieu.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	315	HORACE	HORACE	<l id="960" part="m">Comment, si vite ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	316	ARNOLPHE	ARNOLPHE	<l id="960" part="f">Il m'est dans la pensée</l><l id="961">Venu tout maintenant une affaire pressée.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	317	HORACE	HORACE	<l id="962">Mais ne sauriez-vous point, comme on la tient de près,</l><l id="963">Qui dans cette maison pourrait avoir accès ?</l><l id="964">J'en use sans scrupule ; et ce n'est pas merveille</l><l id="965">Qu'on se puisse, entre amis, servir à la pareille.</l><l id="966">Je n'ai plus là dedans que gens pour m'observer ;</l><l id="967">Et servante et valet, que je viens de trouver,</l><l id="968">N'ont jamais, de quelque air que je m'y sois pu prendre,</l><l id="969">Adouci leur rudesse à me vouloir entendre.</l><l id="970">J'avais pour de tels coups certaine vieille en main,</l><l id="971">D'un génie, à vrai dire, au-dessus de l'humain :</l><l id="972">Elle m'a dans l'abord servi de bonne sorte ;</l><l id="973">Mais depuis quatre jours la pauvre femme est morte.</l><l id="974">Ne me pourriez-vous point ouvrir quelque moyen ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	318	ARNOLPHE	ARNOLPHE	<l id="975">Non, vraiment ; et sans moi vous en trouverez bien.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	319	HORACE	HORACE	<l id="976">Adieu donc. Vous voyez ce que je vous confie.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	320	NOTAIRE	LE NOTAIRE	<l id="1039">Ah ! Le voilà ! Bonjour. Me voici tout à point</l><l id="1040">Pour dresser le contrat que vous souhaitez faire.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	321	ARNOLPHE	ARNOLPHE	<l id="1041" part="i">Comment faire ?</l>	, se croyant seul, et sans voir ni entendre le notaire
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	322	NOTAIRE	LE NOTAIRE	<l id="1041" part="f">Il le faut dans la forme ordinaire.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	323	ARNOLPHE	ARNOLPHE	<l id="1042">À mes précautions je veux songer de près.</l>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	324	NOTAIRE	LE NOTAIRE	<l id="1043">Je ne passerai rien contre vos intérêts.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	325	ARNOLPHE	ARNOLPHE	<l id="1044">Il se faut garantir de toutes les surprises.</l>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	326	NOTAIRE	LE NOTAIRE	<l id="1045">Suffit qu'entre mes mains vos affaires soient mises.</l><l id="1046">Il ne vous faudra point, de peur d'être déçu,</l><l id="1047">Quittancer le contrat que vous n'ayez reçu.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	327	ARNOLPHE	ARNOLPHE	<l id="1048">J'ai peur, si je vais faire éclater quelque chose,</l><l id="1049">Que de cet incident par la ville on ne cause.</l>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	328	NOTAIRE	LE NOTAIRE	<l id="1050">Hé bien, il est aisé d'empêcher cet éclat,</l><l id="1051">Et l'on peut en secret faire votre contrat.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	329	ARNOLPHE	ARNOLPHE	<l id="1052">Mais comment faudra-t-il qu'avec elle j'en sorte ?</l>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	330	NOTAIRE	LE NOTAIRE	<l id="1053">Le douaire se règle au bien qu'on vous apporte.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	331	ARNOLPHE	ARNOLPHE	<l id="1054">Je l'aime, et cet amour est mon grand embarras.</l>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	332	NOTAIRE	LE NOTAIRE	<l id="1055">On peut avantager une femme en ce cas.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	333	ARNOLPHE	ARNOLPHE	<l id="1056">Quel traitement lui faire en pareille aventure ?</l>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	334	NOTAIRE	LE NOTAIRE	<l id="1057">L'ordre est que le futur doit douer la future</l><l id="1058">Du tiers du dot qu'elle a ; mais cet ordre n'est rien,</l><l id="1059">Et l'on va plus avant lorsque l'on le veut bien.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	335	ARNOLPHE	ARNOLPHE	<didascalie>Il aperçoit le notaire.</didascalie>	, se croyant seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	336	NOTAIRE	LE NOTAIRE	<l id="1060" part="f">Pour le préciput, il les regarde ensemble.</l><l id="1061">Je dis que le futur peut comme bon lui semble</l><l id="1062" part="i">Douer la future.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	337	ARNOLPHE	ARNOLPHE	<l id="1062" part="m">Euh ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	338	NOTAIRE	LE NOTAIRE	<l id="1062" part="f">Il peut l'avantager</l><l id="1063">Lorsqu'il l'aime beaucoup et qu'il veut l'obliger,</l><l id="1064">Et cela pour douaire, ou préfix qu'on appelle,</l><l id="1065">Qui demeure perdu par le trépas d'icelle,</l><l id="1066">Ou sans retour, qui va de ladite à ses hoirs,</l><l id="1067">Ou coutumier, selon les différents vouloirs,</l><l id="1068">Ou par donation dans le contrat formelle,</l><l id="1069">Qu'on fait ou pure et simple, ou qu'on fait mutuelle.</l><l id="1070">Pourquoi hausser le dos ? Est-ce qu'on parle en fat,</l><l id="1071">Et que l'on ne sait pas les formes d'un contrat ?</l><l id="1072">Qui me les apprendra ? Personne, je présume.</l><l id="1073">Sais-je pas qu'étant joints, on est par la coutume</l><l id="1074">Communs en meubles, biens immeubles et conquêts,</l><l id="1075">À moins que par un acte on y renonce exprès ?</l><l id="1076">Sais-je pas que le tiers du bien de la future</l><l id="1077" part="i">Entre en communauté pour...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	339	ARNOLPHE	ARNOLPHE	<l id="1077" part="f">Oui, c'est chose sûre,</l><l id="1078">Vous savez tout cela ; mais qui vous en dit mot ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	340	NOTAIRE	LE NOTAIRE	<l id="1079">Vous, qui me prétendez faire passer pour sot,</l><l id="1080">En me haussant l'épaule et faisant la grimace.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	341	ARNOLPHE	ARNOLPHE	<l id="1081">La peste soit fait l'homme, et sa chienne de face !</l><l id="1082">Adieu : c'est le moyen de vous faire finir.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	342	NOTAIRE	LE NOTAIRE	<l id="1083">Pour dresser un contrat m'a-t-on pas fait venir ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	343	ARNOLPHE	ARNOLPHE	<l id="1084">Oui, je vous ai mandé ; mais la chose est remise,</l><l id="1085">Et l'on vous mandera quand l'heure sera prise.</l><l id="1086">Voyez quel diable d'homme avec son entretien !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	II	344	NOTAIRE	LE NOTAIRE	<l id="1087">Je pense qu'il en tient, et je crois penser bien.</l>	, seul
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	III	345	NOTAIRE	LE NOTAIRE	<l id="1088">M'êtes-vous pas venu quérir pour votre maître ?</l>	, allant au-devant d'Alain et de Georgette
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	III	346	ALAIN	ALAIN	<l id="1089" part="i">Oui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	III	347	NOTAIRE	LE NOTAIRE	<l id="1089" part="f">J'ignore pour qui vous le pouvez connaître,</l><l id="1090">Mais allez de ma part lui dire de ce pas</l><l id="1091" part="i">Que c'est un fou fieffé.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	III	348	GEORGETTE	GEORGETTE	<l id="1091" part="f">Nous n'y manquerons pas.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	349	ALAIN	ALAIN	<l id="1092" part="i">Monsieur...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	350	ARNOLPHE	ARNOLPHE	<l id="1092" part="f">Approchez-vous : vous êtes mes fidèles,</l><l id="1093">Mes bons, mes vrais amis, et j'en sais des nouvelles.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	351	ALAIN	ALAIN	<l id="1094" part="i">Le notaire...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	352	ARNOLPHE	ARNOLPHE	<l id="1094" part="f">Laissons, c'est pour quelque autre jour.</l><l id="1095">On veut à mon honneur jouer d'un mauvais tour ;</l><l id="1096">Et quel affront pour vous, mes enfants, pourrait-ce être,</l><l id="1097">Si l'on avait été l'honneur à votre maître !</l><l id="1098">Vous n'oseriez après paraître en nul endroit,</l><l id="1099">Et chacun, vous voyant, vous montrerait au doigt.</l><l id="1100">Donc, puisque autant que moi l'affaire vous regarde,</l><l id="1101">Il faut de votre part faire une telle garde,</l><l id="1102">Que ce galant ne puisse en aucune façon...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	353	GEORGETTE	GEORGETTE	<l id="1103">Vous nous avez tantôt montré notre leçon.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	354	ARNOLPHE	ARNOLPHE	<l id="1104">Mais à ses beaux discours gardez bien de vous rendre.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	355	ALAIN	ALAIN	<l id="1105" part="i">Oh ! Vraiment.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	356	GEORGETTE	GEORGETTE	<l id="1105" part="f">Nous savons comme il faut s'en défendre.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	357	ARNOLPHE	ARNOLPHE	<l id="1106">S'il venait doucement : "Alain, mon pauvre coeur,</l><l id="1107">Par un peu de secours soulage ma langueur. "</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	358	ALAIN	ALAIN	<l id="1108" part="i">Vous êtes un sot.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	359	ARNOLPHE	ARNOLPHE	<l id="1108" part="f">Bon. "Georgette, ma mignonne,</l><l id="1109">Tu me parais si douce et si bonne personne."</l>	, à Georgette
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	360	GEORGETTE	GEORGETTE	<l id="1110" part="i">Vous êtes un nigaud.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	361	ARNOLPHE	ARNOLPHE	<l id="1110" part="f">Bon. « Quel mal trouves-tu</l><l id="1111">Dans un dessein honnête et tout plein de vertu ? »</l>	, à Alain
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	362	ALAIN	ALAIN	<l id="1112" part="i">Vous êtes un fripon.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	363	ARNOLPHE	ARNOLPHE	<l id="1112" part="f">Fort bien. « Ma mort est sûre,</l><l id="1113">Si tu ne prends pitié des peines que j'endure. »</l>	, à Georgette
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	364	GEORGETTE	GEORGETTE	<l id="1114" part="i">Vous êtes un benêt, un impudent.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	365	ARNOLPHE	ARNOLPHE	<didascalie>À Alain.</didascalie><l id="1115">« Je ne suis pas un homme à vouloir rien pour rien ;</l><l id="1116">Je sais, quand on me sert, en garder la mémoire ;</l><l id="1117">Cependant, par avance, Alain, voilà pour boire ;</l><l id="1118">Et voilà pour t'avoir, Georgette, un cotillon :</l><didascalie>Ils tendent tous deux la main, et prennent l'argent.</didascalie><l id="1119">Ce n'est de mes bienfaits qu'un simple échantillon.</l><l id="1120">Toute la courtoisie enfin dont je vous presse,</l><l id="1121">C'est que je puisse voir votre belle maîtresse. »</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	366	GEORGETTE	GEORGETTE	<l id="1122" part="i">À d'autres.</l>	, le poussant
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	367	ARNOLPHE	ARNOLPHE	<l id="1122" part="m">Bon cela.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	368	GEORGETTE	ALAIN	<l id="1122" part="m">Hors d'ici.</l>	, le poussant
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	369	ARNOLPHE	ARNOLPHE	<l id="1122" part="m">Bon.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	370	GEORGETTE	GEORGETTE	<l id="1122" part="f">Mais tôt.</l>	, le poussant
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	371	ARNOLPHE	ARNOLPHE	<l id="1123" part="i">Bon. Holà ! C'est assez.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	372	GEORGETTE	GEORGETTE	<l id="1123" part="f">Fais-je pas comme il faut ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	373	ALAIN	ALAIN	<l id="1124">Est-ce de la façon que vous voulez l'entendre ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	374	ARNOLPHE	ARNOLPHE	<l id="1125">Oui, fort bien, hors l'argent, qu'il ne fallait pas prendre.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	375	GEORGETTE	GEORGETTE	<l id="1126">Nous ne nous sommes pas souvenus de ce point.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	376	ALAIN	ALAIN	<l id="1127" part="i">Voulez-vous qu'à l'instant nous recommencions ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	377	ARNOLPHE	ARNOLPHE	<l id="1127" part="f">Point :</l><l id="1128" part="i">Suffit. Rentrez tous deux.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	378	ALAIN	ALAIN	<l id="1128" part="f">Vous n'avez rien qu'à dire.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	IV	379	ARNOLPHE	ARNOLPHE	<l id="1129">Non, vous dis-je ; rentrez, puisque je le désire.</l><l id="1130">Je vous laisse l'argent. Allez : je vous rejoins.</l><l id="1131">Ayez bien l'oeil à tout, et secondez mes soins.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VI	380	HORACE	HORACE	<l id="1143">La place m'est heureuse à vous y rencontrer.</l><l id="1144">Je viens de l'échapper bien belle, je vous jure.</l><l id="1145">Au sortir d'avec vous, sans prévoir l'aventure,</l><l id="1146">Seule dans son balcon j'ai vu paraître Agnès,</l><l id="1147">Qui des arbres prochains prenait un peu le frais.</l><l id="1148">Après m'avoir fait signe, elle a su faire en sorte,</l><l id="1149">Descendant au jardin, de m'en ouvrir la porte ;</l><l id="1150">Mais à peine tous deux dans sa chambre étions-nous,</l><l id="1151">Qu'elle a sur les degrés entendu son jaloux ;</l><l id="1152">Et tout ce qu'elle a pu dans un tel accessoire,</l><l id="1153">C'est de me renfermer dans une grande armoire.</l><l id="1154">Il est entré d'abord : je ne le voyais pas,</l><l id="1155">Mais je l'oyais marcher, sans rien dire, à grands pas,</l><l id="1156">Poussant de temps en temps des soupirs pitoyables,</l><l id="1157">Et donnant quelquefois de grands coups sur les tables,</l><l id="1158">Frappant un petit chien qui pour lui s'émouvait,</l><l id="1159">Et jetant brusquement les hardes qu'il trouvait ;</l><l id="1160">Il a même cassé, d'une main mutinée,</l><l id="1161">Des vases dont la belle ornait sa cheminée ;</l><l id="1162">Et sans doute il faut bien qu'à ce becque cornu</l><l id="1163">Du trait qu'elle a joué quelque jour soit venu.</l><l id="1164">Enfin, après cent tours, ayant de la manière</l><l id="1165">Sur ce qui n'en peut mais déchargé sa colère,</l><l id="1166">Mon jaloux inquiet, sans dire son ennui,</l><l id="1167">Est sorti de la chambre, et moi de mon étui.</l><l id="1168">Nous n'avons point voulu, de peur du personnage,</l><l id="1169">Risquer à nous tenir ensemble davantage :</l><l id="1170">C'était trop hasarder ; mais je dois, cette nuit,</l><l id="1171">Dans sa chambre un peu tard m'introduire sans bruit.</l><l id="1172">En toussant par trois fois je me ferai connaître ;</l><l id="1173">Et je dois au signal voir ouvrir la fenêtre,</l><l id="1174">Dont, avec une échelle, et secondé d'Agnès,</l><l id="1175">Mon amour tâchera de me gagner l'accès.</l><l id="1176">Comme à mon seul ami, je veux bien vous l'apprendre :</l><l id="1177">L'allégresse du coeur s'augmente à la répandre ;</l><l id="1178">Et, goûtât-on cent fois un bonheur trop parfait,</l><l id="1179">On n'en est pas content, si quelqu'un ne le sait.</l><l id="1180">Vous prendrez part, je pense, à l'heur de mes affaires.</l><l id="1181">Adieu. Je vais songer aux choses nécessaires.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	381	CHRYSALDE	CHRYSALDE	<l id="1216">Hé bien, souperons-nous avant la promenade ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	382	ARNOLPHE	ARNOLPHE	<l id="1217" part="i">Non, je jeûne ce soir.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	383	CHRYSALDE	CHRYSALDE	<l id="1217" part="f">D'où vient cette boutade ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	384	ARNOLPHE	ARNOLPHE	<l id="1218">De grâce, excusez-moi : j'ai quelque autre embarras.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	385	CHRYSALDE	CHRYSALDE	<l id="1219">Votre hymen résolu ne se fera-t-il pas ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	386	ARNOLPHE	ARNOLPHE	<l id="1220">C'est trop s'inquiéter des affaires des autres.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	387	CHRYSALDE	CHRYSALDE	<l id="1221">Oh ! Oh ! Si brusquement ! Quels chagrins sont les vôtres ?</l><l id="1222">Serait-il point, compère, à votre passion</l><l id="1223">Arrivé quelque peu de tribulation ?</l><l id="1224">Je le jurerais presque à voir votre visage.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	IV	VIII	388	ARNOLPHE	ARNOLPHE	<l id="1225">Quoi qu'il m'arrive, au moins aurai-je l'avantage</l><l id="1226">De ne pas ressembler à de certaines gens</l><l id="1227">Qui souffrent doucement l'approche des galants.</l>	
